subject_id,recording_number,epoch_index_original,drug,bp_delta_AF3,bp_delta_F7,bp_delta_F8,bp_delta_Fp1,bp_delta_Fp2,bp_delta_Fpz,bp_delta_O1,bp_delta_O2,bp_delta_P7,bp_delta_P8,bp_delta_T7,bp_delta_T8,bp_theta_AF3,bp_theta_F7,bp_theta_F8,bp_theta_Fp1,bp_theta_Fp2,bp_theta_Fpz,bp_theta_O1,bp_theta_O2,bp_theta_P7,bp_theta_P8,bp_theta_T7,bp_theta_T8,bp_alpha_AF3,bp_alpha_F7,bp_alpha_F8,bp_alpha_Fp1,bp_alpha_Fp2,bp_alpha_Fpz,bp_alpha_O1,bp_alpha_O2,bp_alpha_P7,bp_alpha_P8,bp_alpha_T7,bp_alpha_T8,bp_beta_AF3,bp_beta_F7,bp_beta_F8,bp_beta_Fp1,bp_beta_Fp2,bp_beta_Fpz,bp_beta_O1,bp_beta_O2,bp_beta_P7,bp_beta_P8,bp_beta_T7,bp_beta_T8
249,7,9,ketamine,-27.65018105393679,-27.25904513015017,-27.405092658911986,-27.537573101709782,-27.458876100491647,-27.539426283573157,-28.10425733255441,-27.56648604097621,-27.539284729663684,-27.566159177577358,-27.67258122158013,-27.727500765161782,-28.097998033295852,-28.994117297291076,-28.517171126345442,-28.06806173841795,-28.27675084042533,-28.187268069567555,-28.104530229736046,-27.902729817761017,-28.515724726956446,-28.375167677094304,-28.52849714851791,-28.28251869783329,-28.25221922015031,-28.556735060657154,-28.422757575606276,-28.247892496054796,-28.133035003223405,-28.050668949865273,-27.9408288474916,-26.792796820908166,-28.268453939624727,-27.72674627693076,-28.46278143958845,-28.757558828718576,-29.074941986830453,-29.514657409944622,-29.591632341276163,-28.94342010327965,-29.181433651807602,-29.287922716901598,-29.065279209348475,-28.980190584762674,-29.086910481865743,-29.14263617891684,-29.373486802483235,-29.389438172698792
249,7,10,ketamine,-27.834747401731445,-27.102047578020795,-27.470884071835215,-27.489596728791415,-27.320933195587017,-27.783649487806535,-27.56639362046182,-27.35887393772464,-26.75008290431431,-27.6055584308927,-26.73908564829555,-27.720552201947882,-28.301894743565065,-28.318473850942464,-28.260478906547725,-28.416060453546663,-28.506226107258712,-28.82804566913312,-28.27060579892835,-28.134385280794785,-27.63111088690989,-28.050996362087712,-28.00858935228015,-27.995103344838245,-28.719377691804315,-28.42027258299187,-28.64071346901769,-28.53021955634256,-28.64133478408793,-28.77281804657197,-28.027701784505833,-26.712045334533908,-28.368463084982512,-27.222086945759,-27.894769687893554,-28.089277196416223,-28.295843484649932,-28.669688023731663,-28.966102731399513,-28.335203075907746,-28.681975893327838,-28.677712694157464,-28.617171901320603,-28.29529260286128,-28.76376783793435,-28.648331549105315,-28.7610813079189,-28.747577201081494
249,7,11,ketamine,-28.330816876008775,-27.995039901280407,-27.71751240767683,-28.22793972120406,-27.710062624530764,-27.22774625358445,-28.04462005053607,-27.714081118041424,-27.391218185930388,-27.715343012628434,-28.16127820451626,-27.69690812908706,-27.868364172209887,-28.0061285242942,-28.02542484826239,-27.999638725970023,-27.88500356396248,-27.64924651811358,-28.05235372757515,-27.955594306057215,-27.828028507464893,-28.13330013873612,-28.457804909497128,-27.998050233168975,-28.359507566019232,-28.325664047743,-28.485729113370905,-28.209516725211138,-28.14490254218246,-27.98796189220538,-27.056351638908044,-26.944385634208597,-27.883843533800054,-27.579319024779224,-28.50674862534631,-28.21788759706928,-28.57050910497344,-29.21191608884953,-29.492322883878963,-28.61856303280376,-29.056682832510102,-28.952484953856402,-28.650282580531947,-28.50072019059947,-28.815927934588768,-28.532261129075263,-29.075862477778337,-29.325823558734104
249,7,12,ketamine,-27.10551430836295,-26.710625381779305,-26.720748743172148,-26.636346918429954,-26.09923836709157,-26.471042681530058,-27.874643524038294,-27.490360040147905,-27.73370431887485,-27.695784591201935,-27.7392699512552,-27.327230717192734,-28.639320580362163,-28.571990572242882,-28.014533257714163,-28.713288243244413,-27.915826726655933,-28.141624327254267,-28.68411579003939,-28.5680014545267,-28.37051344504019,-28.480804141094332,-28.758141626424724,-28.12209480703113,-27.975488615769233,-28.36094700095452,-28.171358812220717,-28.26055276856744,-28.153925615069245,-28.096952323851795,-27.400589909045397,-26.995432671888477,-27.935610770836483,-27.741945837000422,-28.54909858995206,-28.12850072776748,-28.466668621647845,-28.767003876253586,-28.86171792860465,-28.463955435141244,-28.56709157945233,-28.46970106474407,-28.515513102807315,-28.524609803653185,-28.809866370591966,-28.4403530179275,-28.890786787574925,-28.629277781553323
249,7,13,ketamine,-27.608633106729815,-26.974056720869548,-26.70810414366905,-26.643131600467694,-26.8660857626284,-26.614296608769546,-27.826667819777185,-27.20489379666874,-27.313917049904624,-27.147662383864898,-27.697068773762343,-27.20423782795187,-28.081277172683926,-27.9786526029844,-27.891894005322303,-27.971307511917068,-28.04860388663424,-28.091579517922877,-27.812240035514073,-27.60936976055893,-27.97417090735195,-27.818040051625797,-28.098344111425476,-28.105298837203204,-25.936709082286303,-26.067976023181295,-26.47205849866341,-25.775398720394378,-26.013467839485827,-25.80656512357597,-25.35221309448096,-24.410890013249684,-26.761742208905417,-25.436273892987057,-27.127337666106808,-27.533558427754258,-28.722013415866165,-28.939790218305056,-29.317526783009107,-28.5605807198483,-28.89504977562273,-28.729912807797984,-28.21911598438203,-28.046900975546492,-28.65274195337365,-27.974158772907114,-29.19506013074815,-29.01529699627463
249,7,14,ketamine,-28.196422239431655,-27.61771507747633,-27.31133135448184,-27.112571198595976,-27.035615561546162,-27.07471669812065,-28.43935223394748,-27.6582693698806,-27.344849900705633,-28.195072917216464,-28.41721718729416,-27.690396428352788,-28.304675100296418,-28.24080375498198,-28.18051749860196,-28.107851292942147,-28.1687980135763,-28.06690174107122,-28.037583203692485,-28.127048112002143,-28.048644856712745,-28.358037935478738,-28.263793102116644,-27.992561724192623,-27.441282370970452,-27.595185514201653,-28.024428932853695,-27.486496256681598,-27.55035677243234,-27.390564851810087,-26.4449467497731,-26.26523939249575,-27.195311492490493,-27.227958035813206,-28.236444941624196,-28.412323904194285,-28.61114739114048,-29.257466118228827,-29.53708213708159,-28.75335354067153,-28.992078188872917,-29.022889633084905,-28.38767057766863,-28.405824864801144,-28.86081751727789,-28.73970985219466,-29.628253879154805,-29.20291827162676
249,7,15,ketamine,-26.421199895290012,-26.705340438153897,-27.255855551602085,-26.297324613394018,-26.33049752009867,-26.266658945872425,-27.071211587207667,-27.297310168201726,-27.354205991085355,-27.599122204236956,-27.82465571317573,-27.736529964234904,-28.02568312084236,-28.09940543073753,-28.243189291013465,-28.13357476700586,-27.9263197168147,-27.613248858785965,-27.873297433905023,-27.592034095063493,-27.695991015785,-27.870050765109493,-27.946405578173863,-28.533147501955803,-26.614423116253967,-26.813939357346623,-26.91378464165079,-26.490099724557627,-26.481959847937997,-26.410792209807152,-25.470852310285128,-25.035099923618784,-26.50624503351026,-26.034821983188248,-27.97306191154789,-27.691329477719222,-28.110161962378122,-28.57775456196479,-28.93077610352221,-28.381429755113395,-28.557710513777916,-28.601305289786023,-28.71507498692415,-28.43565502822235,-28.593219274896544,-28.320284294054556,-28.68056928541334,-28.468767122916667
249,7,16,ketamine,-27.314594874297907,-26.801757405836,-27.476426353600647,-26.895630208496485,-26.990393736802698,-26.833746190400383,-28.041558647080414,-27.829271169359142,-27.50466339398279,-27.69082408176668,-27.28367726150474,-27.37617028971563,-28.330902736656558,-28.21804140343742,-28.426056954416826,-28.47274213579157,-28.39573410757315,-28.054130615764564,-28.62956410570027,-28.259121805885172,-28.088679360799087,-28.18656653851014,-28.38529323634663,-28.45976365291622,-28.063484531892065,-28.536806694196766,-28.36439251801459,-28.085636966121317,-28.102034399639273,-28.007212588062256,-27.82512065855338,-27.782898087456974,-27.60876849480608,-27.97577085557715,-28.131482754029662,-27.837010441676732,-28.66737964564139,-29.2275256860924,-29.068267904619915,-28.548194763181076,-28.791869125661055,-28.79105700941016,-28.77608520813717,-28.796205886838006,-28.78670569518094,-28.94008195939605,-29.40649606809168,-28.79884058493274
251,3,0,awake,-27.105062825123504,-26.259954284697752,-26.97904569799089,-26.841391997003456,-26.92860437848273,-26.969855341484784,-26.168507266584673,-26.583392482960523,-26.149835422037278,-26.36417678462212,-26.181815699692702,-27.15091181946574,-26.191732339860213,-26.22360794310388,-26.12348479996935,-26.05015308023681,-25.98679785335642,-26.023863907339948,-25.36814101233025,-25.37233522122623,-25.310782868912117,-25.262814175745767,-26.487076734878134,-26.672008223920702,-24.94836429838607,-25.2405360956398,-25.36526543873906,-24.86690892272457,-24.825061623239453,-24.795696867380084,-24.56812490218914,-24.120080481395398,-24.85167398295531,-24.690860636697035,-26.25470353247317,-26.44157167348909,-28.883932856737786,-28.799640789400435,-28.824036285994442,-28.9012478437105,-28.960371871547263,-28.90837283288281,-27.64978999035752,-27.150286888120604,-28.126590593202593,-27.959843216400795,-28.763025272653103,-28.770358502510813
251,3,1,awake,-25.293372158472295,-25.60605042710203,-25.50407496138882,-25.33565401092611,-25.279117065349723,-25.257223618359014,-25.553355042914895,-24.716358108090915,-25.119251084086873,-24.00724134018635,-26.55432996918981,-25.446832697047725,-24.66515923263726,-24.965341365653035,-24.787605209067603,-24.68438247547708,-24.66490411098087,-24.639690863262135,-24.40123130263485,-24.468791179205834,-24.53935905864838,-24.180796328993893,-26.00726425575352,-25.027319454225676,-24.653557586690006,-24.75950131929613,-24.964668296191295,-24.577999487775397,-24.60713441597331,-24.57880089988352,-24.554507238206487,-23.909506882819798,-25.238009506719553,-24.175000087127597,-25.823635880666025,-25.575341520395014,-28.763560909003367,-28.508542428511866,-28.27710269399978,-28.692661353792907,-28.632017339565888,-28.714825436170933,-27.486546335064983,-27.01145004158868,-27.94365832702793,-27.429415620670728,-28.66127787732809,-28.36640216865895
251,3,2,awake,-26.07724120590574,-25.478370026173618,-25.713690240998474,-25.93783114165816,-25.896438689815017,-26.015244718011587,-25.727155387641037,-25.496788426964745,-25.988486654234826,-25.271621411878957,-26.044019130895478,-25.801930988666772,-24.92760870279036,-25.40774282947895,-25.28958616139459,-24.93766170473881,-24.726259840921706,-24.743213947025303,-24.444185922708822,-24.946797434569717,-24.144262351570227,-24.394153432603854,-26.24180083692467,-25.131570636361257,-25.000626375710986,-24.868438850915325,-25.665242065476345,-24.851214957980282,-25.19473700566241,-24.993504757386862,-25.284579390176912,-24.321194701918223,-25.17913120956331,-24.14178411001111,-25.95727863317614,-25.28595530234896,-28.867322418181562,-28.64527941128994,-28.185418371661665,-28.73177462460093,-28.422173964175496,-28.633722387438898,-27.43026574808578,-27.20531267025699,-27.903974609316702,-27.82973768187952,-28.756959692803424,-28.622220552785866
251,3,3,awake,-27.11081005877306,-26.11296293442387,-26.65581276439784,-26.630891079185695,-26.77155641102823,-27.0017646999463,-26.758322013931988,-26.18113235622204,-26.628604208681644,-26.31203082115956,-26.996463636948636,-27.043836327707975,-26.114216359579647,-26.277562939003342,-26.397983347540976,-26.007869315854308,-26.02856908031594,-25.91283278089754,-25.135159843420887,-25.673915124849792,-25.19054393791673,-25.30641950548949,-26.299602006646584,-26.230968849696854,-24.943040762831835,-25.20417900301145,-25.3999793749342,-24.928352806812576,-24.980229065614665,-24.881606823484354,-24.41055203112053,-24.12770745002685,-24.581258009569567,-24.82950877436341,-25.920571390974224,-26.290092915354563,-28.88313126828041,-28.670093824173804,-28.617903132884855,-28.871140588492544,-28.780513421031287,-28.89061195376876,-27.501008892186167,-27.1391050190705,-27.985138240831464,-27.880397630230636,-28.84499171848839,-28.636560855707383
251,3,4,awake,-25.577961578593328,-25.627850521362134,-25.900059759529952,-25.536099947912067,-25.58247837961588,-25.516378848660256,-24.70695602278305,-25.997268562953327,-24.742024760457042,-25.294010350464436,-26.57620890518585,-26.681921201390438,-25.340876377104994,-25.49722438007338,-25.898274481148054,-25.331944200775588,-25.444634085678253,-25.34378790729009,-24.309199484466767,-24.493027204567625,-24.593921877833917,-24.435681920863797,-26.421445216312684,-25.890676292163718,-24.819912334375122,-25.088717685152247,-25.384432680791686,-24.804930701432934,-24.876926770216667,-24.777425774937797,-24.23381698839182,-24.08253848295349,-24.721329845993555,-24.85127049925843,-26.245941749667033,-26.74021710286559,-28.78076287887008,-28.814768853973707,-28.672136215578057,-28.701240207674445,-28.742040209532586,-28.760637811397018,-27.404336067934768,-27.208628963860132,-27.8287396923375,-27.895860327345595,-29.03056548105236,-28.69027666108651
251,3,5,awake,-26.68193221123357,-26.047025343075706,-25.984599098758267,-26.25560757838449,-26.107493322042096,-26.333766598050154,-26.511220081851217,-26.202991813363823,-26.861591313465944,-26.581134538155883,-26.707879464975438,-26.912901347438606,-26.15211248342887,-26.69998758780602,-26.445345456360606,-26.336547139397084,-26.160953019732528,-26.20678732805333,-25.163047804090805,-25.62916512031174,-25.061153908858973,-25.377736089560866,-26.929103156546123,-26.234954133378963,-25.185162232972903,-25.425287848012612,-25.31855885294078,-25.15409810971128,-25.1033631550099,-25.08952173554559,-24.41901410970693,-23.981738850242756,-25.348859290147953,-25.00498743683256,-26.05189216441592,-26.433742399277968,-28.835404784835433,-28.700490262132497,-28.66125962233198,-28.830846383063257,-28.827078002603425,-28.831519534132106,-27.310820185209604,-27.050282283593386,-28.05254906423514,-27.907150072899338,-28.789197794729944,-28.739458386793864
251,3,6,awake,-27.010773445841682,-27.03416490937987,-25.891974157557307,-26.840466475560973,-26.10144867280384,-26.442162233286563,-27.032681533852546,-27.070820803516003,-26.96042612509893,-27.329725161394688,-26.368809298580405,-27.006400991612093,-26.296598444006808,-27.039545356567043,-26.40855555870813,-26.551213450003427,-26.27746697926551,-26.33436427850823,-25.490439158510835,-26.363329852269114,-24.60426110491953,-25.954066260997894,-26.263439600294628,-26.384433957664374,-25.39843827348955,-25.479859737935932,-25.757975223579592,-25.398442444436476,-25.383680293126027,-25.37947921503986,-24.978367628978727,-23.8057850743723,-24.928379458301382,-25.26805838407291,-25.73069215358862,-26.743026205785355,-29.185013508518132,-28.883844923433962,-28.807750836786813,-29.068906106281062,-28.975596328149255,-29.128074591789893,-27.64904995481205,-27.361668907364905,-27.95642231865239,-28.323091217689733,-28.931143073745876,-29.05643808281163
251,3,7,awake,-26.472446806360153,-26.46005805243036,-26.788136489735578,-26.44937242046496,-26.853568031595643,-26.533395097614413,-26.118387747552703,-26.00746171641367,-25.533919175860554,-25.823961477159774,-26.778018370724237,-26.637200824975995,-25.172798460079903,-25.49943912522863,-25.20348986799809,-25.05392237949807,-24.933785447117902,-24.944585948900897,-24.433492193140932,-25.237654942714894,-23.636352658429704,-24.54483512308237,-25.699124508160022,-25.471517276044295,-25.04270762599217,-25.221387016859595,-25.394345696356236,-24.963001252413456,-24.953451953235493,-24.9216082659292,-24.700941581928536,-23.915763967701835,-25.142286896296003,-24.304883212260638,-25.963428152235796,-25.932481460591653,-28.888645480745733,-28.820086146721223,-28.540549626447817,-28.85373431452621,-28.799024867930868,-28.81822794485498,-27.341285216365556,-27.166613021761584,-27.532892175932922,-27.771194085461065,-28.831425512233054,-28.675151293788353
251,3,8,awake,-25.349009322409277,-25.018122992831206,-24.92663296062306,-25.882018558158094,-25.42306239994406,-25.818581764185797,-24.711816379675113,-24.99597167424993,-24.43103747119597,-24.988115811593985,-24.53077959881838,-25.081820139641753,-25.201844420735284,-25.076637586515385,-25.407088145385732,-25.522165988497694,-25.47322940448376,-25.409745540485314,-25.056950202844593,-25.07305915370334,-24.638497907222952,-24.720391068136227,-25.000769143253496,-25.208486247384542,-25.355521185313837,-25.598260507467725,-25.703956965900854,-25.441159055829957,-25.515267706040323,-25.405922239662264,-25.07076195913158,-24.630383657916916,-25.208410004915937,-24.560622505195614,-25.99086437220904,-25.370574010042763,-28.682168736215353,-28.693435753063078,-28.259682085330788,-28.698487891418168,-28.570426317260534,-28.65008596334,-27.448748479556503,-27.345669081827094,-28.16575348053165,-27.955688260958883,-28.693353508438697,-28.446748868140528
251,3,9,awake,-25.905120649907857,-26.008401406895317,-25.54199254337066,-25.762087012180373,-25.23372380427451,-25.487189370327922,-25.02464960097753,-25.463295033309144,-25.232898985555455,-24.939819561020755,-26.316464155535794,-26.037398661156367,-24.26221534536274,-24.650991937778866,-25.033307859672554,-24.33774529016085,-24.40406171685235,-24.251310898244792,-24.133088262641365,-24.368962910176926,-24.086702922959958,-24.88430066870713,-25.288096215773155,-25.926823964358878,-24.759970242765096,-25.078888280619083,-24.975221388095544,-24.780309169933147,-24.696337067608667,-24.68616293163111,-24.28284598117323,-24.232086583108188,-24.139770117878,-24.89954432677501,-25.451108194075754,-25.819632658152138,-28.14831131924055,-28.044362053165603,-28.33412398369218,-28.13998443075333,-28.292335074034224,-28.215779558574244,-27.193179793095968,-26.97785889790681,-27.639747935390734,-27.609439927022873,-28.252466492184784,-28.5869024126323
